p,o,a,b,c
113,/,88107,33,70
113,/,88107,34,105
113,/,88107,35,31
113,/,88107,36,74
113,/,88107,37,8
113,/,88107,38,58
113,/,88107,39,112
113,/,88107,40,55
113,/,88107,41,1
113,/,88107,42,63
113,/,88107,43,15
113,/,88107,44,81
113,/,88107,45,36
113,/,88107,46,107
113,/,88107,47,66
113,/,88107,48,27
113,/,88107,49,103
113,/,88107,50,67
113,/,88107,51,32
113,/,88107,52,112
113,/,88107,53,80
113,/,88107,54,49
113,/,88107,55,19
113,/,88107,56,104
113,/,88107,57,76
113,/,88107,58,50
113,/,88107,59,24
113,/,88107,60,112
113,/,88107,61,88
113,/,88107,62,65
113,/,88107,63,42
113,/,88107,64,20
113,/,88107,65,112
113,/,88107,66,91
113,/,88107,67,72
113,/,88107,68,52
113,/,88107,69,33
113,/,88107,70,15
113,/,88107,71,110
113,/,88107,72,93
113,/,88107,73,76
113,/,88107,74,60
113,/,88107,75,44
113,/,88107,76,29
113,/,88107,77,14
113,/,88107,78,112
113,/,88107,79,98
113,/,88107,80,84
113,/,88107,81,70
113,/,88107,82,57
113,/,88107,83,44
113,/,88107,84,31
113,/,88107,85,19
113,/,88107,86,7
113,/,88107,87,108
113,/,88107,88,97
113,/,88107,89,85
113,/,88107,90,74
113,/,88107,91,64
113,/,88107,92,53
113,/,88107,93,43
113,/,88107,94,33
113,/,88107,95,23
113,/,88107,96,13
113,/,88107,97,4
113,/,88107,98,108
113,/,88107,99,98
113,/,88107,100,90
113,/,88107,101,81
113,/,88107,102,72
113,/,88107,103,64
113,/,88107,104,56
113,/,88107,105,48
113,/,88107,106,40
113,/,88107,107,32
113,/,88107,108,24
113,/,88107,109,17
113,/,88107,110,9
113,/,88107,111,2
113,/,88107,112,108
113,/,88107,113,101
113,/,44017,1,60
113,/,44017,2,86
113,/,44017,3,95
113,/,44017,4,43
113,/,44017,5,102
113,/,44017,6,104
113,/,44017,7,73
113,/,44017,8,78
113,/,44017,9,31
113,/,44017,10,107
113,/,44017,11,46
113,/,44017,12,52
113,/,44017,13,108
113,/,44017,14,93
113,/,44017,15,109
113,/,44017,16,39
113,/,44017,17,103
113,/,44017,18,72
113,/,44017,19,56
113,/,44017,20,53
113,/,44017,21,62
113,/,44017,22,79
113,/,44017,23,105
113,/,44017,24,26
113,/,44017,25,65
113,/,44017,26,110
113,/,44017,27,48
113,/,44017,28,103
113,/,44017,29,48
113,/,44017,30,111
113,/,44017,31,63
113,/,44017,32,19
113,/,44017,33,90
113,/,44017,34,51
113,/,44017,35,14
113,/,44017,36,92
113,/,44017,37,59
113,/,44017,38,28
113,/,44017,39,111
113,/,44017,40,83
113,/,44017,41,56
113,/,44017,42,31
113,/,44017,43,6
113,/,44017,44,96
113,/,44017,45,74
113,/,44017,46,52
113,/,44017,47,32
113,/,44017,48,13
113,/,44017,49,107
113,/,44017,50,89
113,/,44017,51,72
113,/,44017,52,55
113,/,44017,53,39
113,/,44017,54,24
113,/,44017,55,9
113,/,44017,56,108
113,/,44017,57,94
113,/,44017,58,80
113,/,44017,59,68
113,/,44017,60,55
113,/,44017,61,43
113,/,44017,62,31
113,/,44017,63,20
113,/,44017,64,9
113,/,44017,65,112
113,/,44017,66,101
113,/,44017,67,91
113,/,44017,68,82
113,/,44017,69,72
113,/,44017,70,63
113,/,44017,71,54
113,/,44017,72,46
113,/,44017,73,37
113,/,44017,74,29
113,/,44017,75,21
113,/,44017,76,14
113,/,44017,77,6
113,/,44017,78,112
113,/,44017,79,105
113,/,44017,80,98
113,/,44017,81,91
113,/,44017,82,84
113,/,44017,83,78
113,/,44017,84,72
113,/,44017,85,65
113,/,44017,86,59
113,/,44017,87,53
113,/,44017,88,48
113,/,44017,89,42
113,/,44017,90,37
113,/,44017,91,31
113,/,44017,92,26
113,/,44017,93,21
113,/,44017,94,16
113,/,44017,95,11
113,/,44017,96,6
113,/,44017,97,1
113,/,44017,98,110
113,/,44017,99,105
113,/,44017,100,101
113,/,44017,101,96
113,/,44017,102,92
113,/,44017,103,88
113,/,44017,104,84
113,/,44017,105,80
113,/,44017,106,76
113,/,44017,107,72
113,/,44017,108,68
113,/,44017,109,64
113,/,44017,110,61
113,/,44017,111,57
113,/,44017,112,54
113,/,44017,113,50
113,/,60439,1,97
113,/,60439,2,48
113,/,60439,3,32
113,/,60439,4,80
113,/,60439,5,109
113,/,60439,6,16
113,/,60439,7,46
113,/,60439,8,96
113,/,60439,9,48
113,/,60439,10,54
113,/,60439,11,70
113,/,60439,12,64
113,/,60439,13,16
113,/,60439,14,23
113,/,60439,15,74
113,/,60439,16,48
113,/,60439,17,52
113,/,60439,18,80
113,/,60439,19,17
113,/,60439,20,83
113,/,60439,21,53
113,/,60439,22,35
113,/,60439,23,28
113,/,60439,24,32
113,/,60439,25,44
113,/,60439,26,64
113,/,60439,27,91
113,/,60439,28,11
113,/,60439,29,50
113,/,60439,30,93
113,/,60439,31,28
113,/,60439,32,80
113,/,60439,33,23
113,/,60439,34,82
113,/,60439,35,31
113,/,60439,36,96
113,/,60439,37,51
113,/,60439,38,8
113,/,60439,39,80
113,/,60439,40,41
113,/,60439,41,5
113,/,60439,42,83
113,/,60439,43,49
113,/,60439,44,17
113,/,60439,45,100
113,/,60439,46,70
113,/,60439,47,42
113,/,60439,48,16
113,/,60439,49,103
113,/,60439,50,78
113,/,60439,51,55
113,/,60439,52,32
113,/,60439,53,10
113,/,60439,54,102
113,/,60439,55,81
113,/,60439,56,62
113,/,60439,57,43
113,/,60439,58,25
113,/,60439,59,7
113,/,60439,60,103
113,/,60439,61,86
113,/,60439,62,70
113,/,60439,63,55
113,/,60439,64,40
113,/,60439,65,25
113,/,60439,66,11
113,/,60439,67,111
113,/,60439,68,97
113,/,60439,69,84
113,/,60439,70,72
113,/,60439,71,60
113,/,60439,72,48
113,/,60439,73,36
113,/,60439,74,25
113,/,60439,75,14
113,/,60439,76,4
113,/,60439,77,106
113,/,60439,78,96
113,/,60439,79,87
113,/,60439,80,77
113,/,60439,81,68
113,/,60439,82,59
113,/,60439,83,50
113,/,60439,84,41
113,/,60439,85,33
113,/,60439,86,24
113,/,60439,87,16
113,/,60439,88,8
113,/,60439,89,1
113,/,60439,90,106
113,/,60439,91,99
113,/,60439,92,91
113,/,60439,93,84
113,/,60439,94,77
113,/,60439,95,71
113,/,60439,96,64
113,/,60439,97,58
113,/,60439,98,51
113,/,60439,99,45
113,/,60439,100,39
113,/,60439,101,33
113,/,60439,102,27
113,/,60439,103,21
113,/,60439,104,16
113,/,60439,105,10
113,/,60439,106,5
113,/,60439,107,112
113,/,60439,108,107
113,/,60439,109,102
113,/,60439,110,97
113,/,60439,111,92
113,/,60439,112,87
113,/,60439,113,82
113,/,29229,1,75
113,/,29229,2,37
113,/,29229,3,25
113,/,29229,4,75
113,/,29229,5,82
113,/,29229,6,12
113,/,29229,7,107
113,/,29229,8,37
113,/,29229,9,83
113,/,29229,10,97
113,/,29229,11,58
113,/,29229,12,62
113,/,29229,13,101
113,/,29229,14,53
113,/,29229,15,27
113,/,29229,16,18
113,/,29229,17,24
113,/,29229,18,41
113,/,29229,19,69
113,/,29229,20,105
113,/,29229,21,35
113,/,29229,22,85
113,/,29229,23,27
113,/,29229,24,87
113,/,29229,25,39
113,/,29229,26,107
113,/,29229,27,65
113,/,29229,28,26
113,/,29229,29,103
113,/,29229,30,70
113,/,29229,31,38
113,/,29229,32,9
113,/,29229,33,94
113,/,29229,34,68
113,/,29229,35,44
113,/,29229,36,20
113,/,29229,37,111
113,/,29229,38,91
113,/,29229,39,71
113,/,29229,40,52
113,/,29229,41,34
113,/,29229,42,17
113,/,29229,43,1
113,/,29229,44,99
113,/,29229,45,84
113,/,29229,46,70
113,/,29229,47,56
113,/,29229,48,43
113,/,29229,49,31
113,/,29229,50,19
113,/,29229,51,8
113,/,29229,52,110
113,/,29229,53,99
113,/,29229,54,89
113,/,29229,55,79
113,/,29229,56,69
113,/,29229,57,60
113,/,29229,58,51
113,/,29229,59,43
113,/,29229,60,35
113,/,29229,61,27
113,/,29229,62,19
113,/,29229,63,11
113,/,29229,64,4
113,/,29229,65,110
113,/,29229,66,103
113,/,29229,67,97
113,/,29229,68,90
113,/,29229,69,84
113,/,29229,70,78
113,/,29229,71,72
113,/,29229,72,66
113,/,29229,73,61
113,/,29229,74,55
113,/,29229,75,50
113,/,29229,76,45
113,/,29229,77,40
113,/,29229,78,35
113,/,29229,79,30
113,/,29229,80,26
113,/,29229,81,21
113,/,29229,82,17
113,/,29229,83,13
113,/,29229,84,8
113,/,29229,85,4
113,/,29229,86,0
113,/,29229,87,109
113,/,29229,88,106
113,/,29229,89,102
113,/,29229,90,98
113,/,29229,91,95
113,/,29229,92,91
113,/,29229,93,88
113,/,29229,94,84
113,/,29229,95,81
113,/,29229,96,78
113,/,29229,97,75
113,/,29229,98,72
113,/,29229,99,69
113,/,29229,100,66
113,/,29229,101,63
113,/,29229,102,60
113,/,29229,103,57
113,/,29229,104,55
113,/,29229,105,52
113,/,29229,106,49
113,/,29229,107,47
113,/,29229,108,44
113,/,29229,109,42
113,/,29229,110,39
113,/,29229,111,37
113,/,29229,112,34
113,/,29229,113,32
113,/,10530,1,21
113,/,10530,2,67
113,/,10530,3,7
113,/,10530,4,33
113,/,10530,5,72
113,/,10530,6,60
113,/,10530,7,35
113,/,10530,8,73
113,/,10530,9,40
113,/,10530,10,36
113,/,10530,11,53
113,/,10530,12,86
113,/,10530,13,19
113,/,10530,14,74
113,/,10530,15,24
113,/,10530,16,93
113,/,10530,17,54
113,/,10530,18,20
113,/,10530,19,102
113,/,10530,20,74
113,/,10530,21,49
113,/,10530,22,26
113,/,10530,23,5
113,/,10530,24,99
113,/,10530,25,82
113,/,10530,26,66
113,/,10530,27,51
113,/,10530,28,37
113,/,10530,29,24
113,/,10530,30,12
113,/,10530,31,0
113,/,10530,32,103
113,/,10530,33,93
113,/,10530,34,83
113,/,10530,35,74
113,/,10530,36,66
113,/,10530,37,58
113,/,10530,38,51
113,/,10530,39,44
113,/,10530,40,37
113,/,10530,41,30
113,/,10530,42,24
113,/,10530,43,18
113,/,10530,44,13
113,/,10530,45,8
113,/,10530,46,2
113,/,10530,47,111
113,/,10530,48,106
113,/,10530,49,101
113,/,10530,50,97
113,/,10530,51,93
113,/,10530,52,89
113,/,10530,53,85
113,/,10530,54,82
113,/,10530,55,78
113,/,10530,56,75
113,/,10530,57,71
113,/,10530,58,68
113,/,10530,59,65
113,/,10530,60,62
113,/,10530,61,59
113,/,10530,62,56
113,/,10530,63,54
113,/,10530,64,51
113,/,10530,65,49
113,/,10530,66,46
113,/,10530,67,44
113,/,10530,68,41
113,/,10530,69,39
113,/,10530,70,37
113,/,10530,71,35
113,/,10530,72,33
113,/,10530,73,31
113,/,10530,74,29
113,/,10530,75,27
113,/,10530,76,25
113,/,10530,77,23
113,/,10530,78,22
113,/,10530,79,20
113,/,10530,80,18
113,/,10530,81,17
113,/,10530,82,15
113,/,10530,83,13
113,/,10530,84,12
113,/,10530,85,10
113,/,10530,86,9
113,/,10530,87,8
113,/,10530,88,6
113,/,10530,89,5
113,/,10530,90,4
113,/,10530,91,2
113,/,10530,92,1
113,/,10530,93,0
113,/,10530,94,112
113,/,10530,95,110
113,/,10530,96,109
113,/,10530,97,108
113,/,10530,98,107
113,/,10530,99,106
113,/,10530,100,105
113,/,10530,101,104
113,/,10530,102,103
113,/,10530,103,102
113,/,10530,104,101
113,/,10530,105,100
113,/,10530,106,99
113,/,10530,107,98
113,/,10530,108,97
113,/,10530,109,96
113,/,10530,110,95
113,/,10530,111,94
113,/,10530,112,94
113,/,10530,113,93
113,/,40541,1,87
113,/,40541,2,43
113,/,40541,3,66
113,/,40541,4,78
113,/,40541,5,85
113,/,40541,6,89
113,/,40541,7,28
113,/,40541,8,95
113,/,40541,9,97
113,/,40541,10,99
113,/,40541,11,69
113,/,40541,12,101
113,/,40541,13,67
113,/,40541,14,70
113,/,40541,15,103
113,/,40541,16,47
113,/,40541,17,11
113,/,40541,18,105
113,/,40541,19,99
113,/,40541,20,106
113,/,40541,21,9
113,/,40541,22,34
113,/,40541,23,67
113,/,40541,24,107
113,/,40541,25,39
113,/,40541,26,90
113,/,40541,27,32
113,/,40541,28,91
113,/,40541,29,41
113,/,40541,30,108
113,/,40541,31,64
113,/,40541,32,23
113,/,40541,33,98
113,/,40541,34,62
113,/,40541,35,28
113,/,40541,36,109
113,/,40541,37,78
113,/,40541,38,49
113,/,40541,39,22
113,/,40541,40,109
113,/,40541,41,84
113,/,40541,42,61
113,/,40541,43,38
113,/,40541,44,17
113,/,40541,45,109
113,/,40541,46,90
113,/,40541,47,71
113,/,40541,48,53
113,/,40541,49,36
113,/,40541,50,19
113,/,40541,51,3
113,/,40541,52,101
113,/,40541,53,86
113,/,40541,54,72
113,/,40541,55,59
113,/,40541,56,45
113,/,40541,57,33
113,/,40541,58,20
113,/,40541,59,9
113,/,40541,60,110
113,/,40541,61,99
113,/,40541,62,88
113,/,40541,63,78
113,/,40541,64,68
113,/,40541,65,58
113,/,40541,66,49
113,/,40541,67,40
113,/,40541,68,31
113,/,40541,69,22
113,/,40541,70,14
113,/,40541,71,6
113,/,40541,72,111
113,/,40541,73,103
113,/,40541,74,95
113,/,40541,75,88
113,/,40541,76,81
113,/,40541,77,74
113,/,40541,78,67
113,/,40541,79,61
113,/,40541,80,54
113,/,40541,81,48
113,/,40541,82,42
113,/,40541,83,36
113,/,40541,84,30
113,/,40541,85,24
113,/,40541,86,19
113,/,40541,87,13
113,/,40541,88,8
113,/,40541,89,3
113,/,40541,90,111
113,/,40541,91,106
113,/,40541,92,101
113,/,40541,93,96
113,/,40541,94,92
113,/,40541,95,87
113,/,40541,96,83
113,/,40541,97,78
113,/,40541,98,74
113,/,40541,99,70
113,/,40541,100,66
113,/,40541,101,62
113,/,40541,102,58
113,/,40541,103,54
113,/,40541,104,50
113,/,40541,105,47
113,/,40541,106,43
113,/,40541,107,39
113,/,40541,108,36
113,/,40541,109,32
113,/,40541,110,29
113,/,40541,111,26
113,/,40541,112,22
113,/,40541,113,19
113,/,73905,1,3
113,/,73905,2,1
113,/,73905,3,1
113,/,73905,4,57
113,/,73905,5,91
113,/,73905,6,0
113,/,73905,7,48
113,/,73905,8,85
113,/,73905,9,75
113,/,73905,10,45
113,/,73905,11,51
113,/,73905,12,56
113,/,73905,13,35
113,/,73905,14,80
113,/,73905,15,68
113,/,73905,16,99
113,/,73905,17,53
113,/,73905,18,37
113,/,73905,19,47
113,/,73905,20,79
113,/,73905,21,16
113,/,73905,22,82
113,/,73905,23,49
113,/,73905,24,28
113,/,73905,25,18
113,/,73905,26,17
113,/,73905,27,25
113,/,73905,28,40
113,/,73905,29,62
113,/,73905,30,90
113,/,73905,31,11
113,/,73905,32,49
113,/,73905,33,92
113,/,73905,34,26
113,/,73905,35,77
113,/,73905,36,18
113,/,73905,37,76
113,/,73905,38,23
113,/,73905,39,87
113,/,73905,40,39
113,/,73905,41,107
113,/,73905,42,64
113,/,73905,43,23
113,/,73905,44,97
113,/,73905,45,60
113,/,73905,46,24
113,/,73905,47,103
113,/,73905,48,70
113,/,73905,49,39
113,/,73905,50,9
113,/,73905,51,93
113,/,73905,52,65
113,/,73905,53,38
113,/,73905,54,12
113,/,73905,55,100
113,/,73905,56,76
113,/,73905,57,53
113,/,73905,58,31
113,/,73905,59,9
113,/,73905,60,101
113,/,73905,61,81
113,/,73905,62,62
113,/,73905,63,43
113,/,73905,64,24
113,/,73905,65,7
113,/,73905,66,102
113,/,73905,67,86
113,/,73905,68,69
113,/,73905,69,54
113,/,73905,70,38
113,/,73905,71,23
113,/,73905,72,9
113,/,73905,73,108
113,/,73905,74,94
113,/,73905,75,81
113,/,73905,76,68
113,/,73905,77,55
113,/,73905,78,43
113,/,73905,79,31
113,/,73905,80,19
113,/,73905,81,8
113,/,73905,82,110
113,/,73905,83,99
113,/,73905,84,88
113,/,73905,85,78
113,/,73905,86,68
113,/,73905,87,58
113,/,73905,88,48
113,/,73905,89,39
113,/,73905,90,30
113,/,73905,91,21
113,/,73905,92,12
113,/,73905,93,3
113,/,73905,94,108
113,/,73905,95,99
113,/,73905,96,91
113,/,73905,97,83
113,/,73905,98,76
113,/,73905,99,68
113,/,73905,100,61
113,/,73905,101,53
113,/,73905,102,46
113,/,73905,103,39
113,/,73905,104,32
113,/,73905,105,25
113,/,73905,106,19
113,/,73905,107,12
113,/,73905,108,6
113,/,73905,109,0
113,/,73905,110,106
113,/,73905,111,100
113,/,73905,112,94
113,/,73905,113,89
113,/,32155,1,63
113,/,32155,2,31
113,/,32155,3,96
113,/,32155,4,15
113,/,32155,5,103
113,/,32155,6,48
113,/,32155,7,73
113,/,32155,8,64
113,/,32155,9,69
113,/,32155,10,51
113,/,32155,11,98
113,/,32155,12,80
113,/,32155,13,100
113,/,32155,14,36
113,/,32155,15,109
113,/,32155,16,88
113,/,32155,17,83
113,/,32155,18,91
113,/,32155,19,110
113,/,32155,20,25
113,/,32155,21,62
113,/,32155,22,105
113,/,32155,23,42
113,/,32155,24,96
113,/,32155,25,43
113,/,32155,26,106
113,/,32155,27,60
113,/,32155,28,18
113,/,32155,29,91
113,/,32155,30,54
113,/,32155,31,20
113,/,32155,32,100
113,/,32155,33,70
113,/,32155,34,41
113,/,32155,35,14
113,/,32155,36,102
113,/,32155,37,78
113,/,32155,38,55
113,/,32155,39,33
113,/,32155,40,12
113,/,32155,41,106
113,/,32155,42,87
113,/,32155,43,69
113,/,32155,44,52
113,/,32155,45,36
113,/,32155,46,21
113,/,32155,47,6
113,/,32155,48,104
113,/,32155,49,91
113,/,32155,50,78
113,/,32155,51,65
113,/,32155,52,53
113,/,32155,53,41
113,/,32155,54,30
113,/,32155,55,19
113,/,32155,56,9
113,/,32155,57,112
113,/,32155,58,102
113,/,32155,59,93
113,/,32155,60,83
113,/,32155,61,75
113,/,32155,62,66
113,/,32155,63,58
113,/,32155,64,50
113,/,32155,65,42
113,/,32155,66,35
113,/,32155,67,27
113,/,32155,68,20
113,/,32155,69,14
113,/,32155,70,7
113,/,32155,71,0
113,/,32155,72,107
113,/,32155,73,101
113,/,32155,74,95
113,/,32155,75,89
113,/,32155,76,84
113,/,32155,77,78
113,/,32155,78,73
113,/,32155,79,68
113,/,32155,80,62
113,/,32155,81,57
113,/,32155,82,53
113,/,32155,83,48
113,/,32155,84,43
113,/,32155,85,39
113,/,32155,86,34
113,/,32155,87,30
113,/,32155,88,26
113,/,32155,89,22
113,/,32155,90,18
113,/,32155,91,14
113,/,32155,92,10
113,/,32155,93,6
113,/,32155,94,3
113,/,32155,95,112
113,/,32155,96,108
113,/,32155,97,105
113,/,32155,98,102
113,/,32155,99,98
113,/,32155,100,95
113,/,32155,101,92
113,/,32155,102,89
113,/,32155,103,86
113,/,32155,104,83
113,/,32155,105,80
113,/,32155,106,77
113,/,32155,107,74
113,/,32155,108,71
113,/,32155,109,69
113,/,32155,110,66
113,/,32155,111,63
113,/,32155,112,61
113,/,32155,113,58
113,/,11343,1,43
113,/,11343,2,21
113,/,11343,3,52
113,/,11343,4,10
113,/,11343,5,8
113,/,11343,6,82
113,/,11343,7,38
113,/,11343,8,61
113,/,11343,9,17
113,/,11343,10,4
113,/,11343,11,14
113,/,11343,12,41
113,/,11343,13,81
113,/,11343,14,19
113,/,11343,15,78
113,/,11343,16,30
113,/,11343,17,102
113,/,11343,18,65
113,/,11343,19,32
113,/,11343,20,2
113,/,11343,21,88
113,/,11343,22,63
113,/,11343,23,41
113,/,11343,24,20
113,/,11343,25,1
113,/,11343,26,97
113,/,11343,27,81
113,/,11343,28,66
113,/,11343,29,52
113,/,11343,30,39
113,/,11343,31,26
113,/,11343,32,15
113,/,11343,33,4
113,/,11343,34,107
113,/,11343,35,98
113,/,11343,36,89
113,/,11343,37,80
113,/,11343,38,72
113,/,11343,39,64
113,/,11343,40,57
113,/,11343,41,50
113,/,11343,42,44
113,/,11343,43,37
113,/,11343,44,31
113,/,11343,45,26
113,/,11343,46,20
113,/,11343,47,15
113,/,11343,48,10
113,/,11343,49,5
113,/,11343,50,0
113,/,11343,51,109
113,/,11343,52,105
113,/,11343,53,101
113,/,11343,54,97
113,/,11343,55,93
113,/,11343,56,89
113,/,11343,57,86
113,/,11343,58,82
113,/,11343,59,79
113,/,11343,60,76
113,/,11343,61,72
113,/,11343,62,69
113,/,11343,63,67
113,/,11343,64,64
113,/,11343,65,61
113,/,11343,66,58
113,/,11343,67,56
113,/,11343,68,53
113,/,11343,69,51
113,/,11343,70,49
113,/,11343,71,46
113,/,11343,72,44
113,/,11343,73,42
113,/,11343,74,40
113,/,11343,75,38
113,/,11343,76,36
113,/,11343,77,34
113,/,11343,78,32
113,/,11343,79,30
113,/,11343,80,28
113,/,11343,81,27
113,/,11343,82,25
113,/,11343,83,23
113,/,11343,84,22
113,/,11343,85,20
113,/,11343,86,18
113,/,11343,87,17
113,/,11343,88,15
113,/,11343,89,14
113,/,11343,90,13
113,/,11343,91,11
113,/,11343,92,10
113,/,11343,93,8
113,/,11343,94,7
113,/,11343,95,6
113,/,11343,96,5
113,/,11343,97,3
113,/,11343,98,2
113,/,11343,99,1
113,/,11343,100,0
113,/,11343,101,112
113,/,11343,102,111
113,/,11343,103,110
113,/,11343,104,109
113,/,11343,105,108
113,/,11343,106,107
113,/,11343,107,106
113,/,11343,108,105
113,/,11343,109,104
113,/,11343,110,103
113,/,11343,111,102
113,/,11343,112,101
113,/,11343,113,100
113,/,28473,1,110
113,/,28473,2,111
113,/,28473,3,112
113,/,28473,4,112
113,/,28473,5,44
113,/,28473,6,112
113,/,28473,7,112
113,/,28473,8,56
113,/,28473,9,112
113,/,28473,10,22
113,/,28473,11,102
113,/,28473,12,112
113,/,28473,13,43
113,/,28473,14,112
113,/,28473,15,90
113,/,28473,16,84
113,/,28473,17,92
113,/,28473,18,112
113,/,28473,19,29
113,/,28473,20,67
113,/,28473,21,112
113,/,28473,22,51
113,/,28473,23,107
113,/,28473,24,56
113,/,28473,25,8
113,/,28473,26,78
113,/,28473,27,37
113,/,28473,28,112
113,/,28473,29,77
113,/,28473,30,45
113,/,28473,31,14
113,/,28473,32,98
113,/,28473,33,71
113,/,28473,34,46
113,/,28473,35,22
113,/,28473,36,112
113,/,28473,37,91
113,/,28473,38,71
113,/,28473,39,52
113,/,28473,40,33
113,/,28473,41,16
113,/,28473,42,112
113,/,28473,43,97
113,/,28473,44,82
113,/,28473,45,67
113,/,28473,46,53
113,/,28473,47,40
113,/,28473,48,28
113,/,28473,49,16
113,/,28473,50,4
113,/,28473,51,106
113,/,28473,52,95
113,/,28473,53,85
113,/,28473,54,75
113,/,28473,55,65
113,/,28473,56,56
113,/,28473,57,47
113,/,28473,58,38
113,/,28473,59,30
113,/,28473,60,22
113,/,28473,61,14
113,/,28473,62,7
113,/,28473,63,112
113,/,28473,64,105
113,/,28473,65,99
113,/,28473,66,92
113,/,28473,67,85
113,/,28473,68,79
113,/,28473,69,73
113,/,28473,70,67
113,/,28473,71,62
113,/,28473,72,56
113,/,28473,73,51
113,/,28473,74,45
113,/,28473,75,40
113,/,28473,76,35
113,/,28473,77,30
113,/,28473,78,26
113,/,28473,79,21
113,/,28473,80,16
113,/,28473,81,12
113,/,28473,82,8
113,/,28473,83,4
113,/,28473,84,112
113,/,28473,85,108
113,/,28473,86,105
113,/,28473,87,101
113,/,28473,88,97
113,/,28473,89,93
113,/,28473,90,90
113,/,28473,91,86
113,/,28473,92,83
113,/,28473,93,80
113,/,28473,94,76
113,/,28473,95,73
113,/,28473,96,70
113,/,28473,97,67
113,/,28473,98,64
113,/,28473,99,61
113,/,28473,100,58
113,/,28473,101,55
113,/,28473,102,53
113,/,28473,103,50
113,/,28473,104,47
113,/,28473,105,45
113,/,28473,106,42
113,/,28473,107,40
113,/,28473,108,37
113,/,28473,109,35
113,/,28473,110,32
113,/,28473,111,30
113,/,28473,112,28
113,/,28473,113,25
113,/,38124,1,43
113,/,38124,2,78
113,/,38124,3,52
113,/,38124,4,39
113,/,38124,5,53
113,/,38124,6,26
113,/,38124,7,22
113,/,38124,8,19
113,/,38124,9,55
113,/,38124,10,83
113,/,38124,11,75
113,/,38124,12,13
113,/,38124,13,107
113,/,38124,14,11
113,/,38124,15,55
113,/,38124,16,9
113,/,38124,17,95
113,/,38124,18,84
113,/,38124,19,85
113,/,38124,20,98
113,/,38124,21,7
113,/,38124,22,37
113,/,38124,23,75
113,/,38124,24,6
113,/,38124,25,55
113,/,38124,26,110
113,/,38124,27,56
113,/,38124,28,5
113,/,38124,29,71
113,/,38124,30,27
113,/,38124,31,99
113,/,38124,32,61
113,/,38124,33,25
113,/,38124,34,104
113,/,38124,35,72
113,/,38124,36,42
113,/,38124,37,13
113,/,38124,38,99
113,/,38124,39,73
113,/,38124,40,49
113,/,38124,41,25
113,/,38124,42,3
113,/,38124,43,95
113,/,38124,44,75
113,/,38124,45,56
113,/,38124,46,37
113,/,38124,47,20
113,/,38124,48,3
113,/,38124,49,100
113,/,38124,50,84
113,/,38124,51,69
113,/,38124,52,55
113,/,38124,53,41
113,/,38124,54,28
113,/,38124,55,15
113,/,38124,56,2
113,/,38124,57,103
113,/,38124,58,92
113,/,38124,59,81
113,/,38124,60,70
113,/,38124,61,59
113,/,38124,62,49
113,/,38124,63,40
113,/,38124,64,30
113,/,38124,65,21
113,/,38124,66,12
113,/,38124,67,4
113,/,38124,68,108
113,/,38124,69,100
113,/,38124,70,92
113,/,38124,71,84
113,/,38124,72,77
113,/,38124,73,70
113,/,38124,74,63
113,/,38124,75,56
113,/,38124,76,49
113,/,38124,77,43
113,/,38124,78,36
113,/,38124,79,30
113,/,38124,80,24
113,/,38124,81,18
113,/,38124,82,12
113,/,38124,83,7
113,/,38124,84,1
113,/,38124,85,109
113,/,38124,86,104
113,/,38124,87,99
113,/,38124,88,94
113,/,38124,89,89
113,/,38124,90,84
113,/,38124,91,79
113,/,38124,92,75
113,/,38124,93,70
113,/,38124,94,66
113,/,38124,95,62
113,/,38124,96,58
113,/,38124,97,54
113,/,38124,98,50
113,/,38124,99,46
113,/,38124,100,42
113,/,38124,101,38
113,/,38124,102,34
113,/,38124,103,31
113,/,38124,104,27
113,/,38124,105,24
113,/,38124,106,20
113,/,38124,107,17
113,/,38124,108,14
113,/,38124,109,10
113,/,38124,110,7
113,/,38124,111,4
113,/,38124,112,1
113,/,38124,113,111
113,/,46646,1,90
113,/,46646,2,45
113,/,46646,3,67
113,/,46646,4,22
113,/,46646,5,63
113,/,46646,6,90
113,/,46646,7,109
113,/,46646,8,67
113,/,46646,9,97
113,/,46646,10,31
113,/,46646,11,59
113,/,46646,12,45
113,/,46646,13,85
113,/,46646,14,54
