p,o,a,b,c
97,-,84,51,33
113,/,45,58,0
97,-,97,65,32
113,+,108,30,25
113,-,49,79,83
113,/,85,25,3
113,+,74,0,74
113,-,108,49,59
113,/,67,35,1
113,+,30,69,99
97,+,59,0,59
113,+,57,66,10
113,-,37,62,88
97,-,31,96,32
97,+,66,19,85
113,+,42,51,93
97,+,95,3,1
113,-,15,35,93
97,-,26,86,37
97,/,94,44,2
97,-,68,42,26
113,+,11,33,44
97,/,52,63,0
97,+,43,35,78
113,-,41,35,6
113,-,88,62,26
113,/,22,99,0
113,/,37,26,1
113,/,64,102,0
113,/,109,69,1
97,/,36,82,0
97,/,52,61,0
113,+,49,30,79
97,+,93,33,29
113,/,69,68,1
113,/,86,84,1
97,-,69,29,40
113,/,16,11,1
97,-,9,9,0
113,/,52,62,0
97,-,52,29,23
97,/,33,29,1
97,/,63,88,0
97,+,60,35,95
97,+,75,25,3
97,/,35,82,0
113,-,39,2,37
113,/,79,25,3
97,-,90,30,60
97,-,88,70,18
113,+,43,62,105
97,-,43,36,7
113,/,13,86,0
97,/,69,11,6
97,+,62,58,23
113,+,5,55,60
113,/,59,75,0
113,/,82,99,0
113,-,70,66,4
97,+,1,45,46
113,+,76,63,26
97,+,38,7,45
97,-,65,38,27
97,-,34,23,11
113,/,97,110,0
113,-,90,106,97
113,-,44,86,71
113,/,8,23,0
113,/,19,53,0
97,-,94,96,95
97,/,94,59,1
97,-,56,77,76
97,-,54,55,96
113,+,78,51,16
97,+,33,25,58
113,-,97,14,83
97,+,96,43,42
113,/,69,45,1
113,+,16,96,112
113,+,5,51,56
113,/,78,74,1
97,/,67,19,3
97,-,18,87,28
113,/,56,93,0
113,/,84,61,1
97,/,81,9,9
113,/,0,67,0
97,+,19,81,3
113,+,33,87,7
97,+,65,66,34
97,-,4,45,56
97,+,74,89,66
113,+,24,43,67
113,/,68,50,1
97,+,81,88,72
97,+,87,31,21
97,-,78,16,62
113,/,13,87,0
113,/,64,110,0
113,+,62,1,63
113,/,56,80,0
113,/,55,46,1
113,-,22,28,107
97,+,27,96,26
113,-,43,0,43
113,/,26,30,0
97,/,97,90,1
113,+,9,72,81
97,/,4,9,0
113,-,34,7,27
113,/,8,86,0
97,+,51,63,17
113,/,91,17,5
97,/,30,63,0
113,-,6,16,103
97,/,94,66,1
97,+,38,19,57
113,/,11,39,0
113,-,12,111,14
113,-,4,97,20
97,-,3,95,5
97,+,36,6,42
113,-,28,36,105
113,+,9,96,105
97,-,67,60,7
113,+,101,71,59
113,-,66,24,42
113,-,110,64,46
97,-,87,56,31
97,/,56,33,1
113,-,55,83,85
113,+,72,31,103
97,+,19,22,41
97,/,51,49,1
113,/,91,32,2
113,-,32,43,102
97,/,0,67,0
97,/,88,18,4
113,-,20,45,88
113,-,84,1,83
113,-,3,89,27
97,-,7,34,70
113,/,17,72,0
113,+,88,23,111
113,/,35,73,0
113,+,80,16,96
113,/,36,98,0
113,-,61,54,7
113,-,103,35,68
97,-,86,16,70
113,-,92,10,82
113,-,14,54,73
97,-,68,35,33
113,+,21,94,2
97,+,83,59,45
97,+,5,72,77
97,/,89,2,44
113,/,82,30,2
113,+,1,20,21
113,/,94,19,4
113,+,8,6,14
113,+,59,34,93
113,-,75,74,1
113,-,33,106,40
113,+,41,12,53
113,/,14,60,0
97,-,21,81,37
113,/,39,40,0
113,/,25,103,0
113,/,75,109,0
97,/,44,57,0
97,/,77,97,0
97,/,97,95,1
113,/,4,91,0
113,-,56,62,107
113,/,62,93,0
113,/,78,88,0
97,-,97,55,42
113,-,77,25,52
113,/,108,17,6
113,/,10,107,0
113,-,43,44,112
113,-,79,95,97
113,-,3,12,104
97,/,16,36,0
113,+,85,67,39
113,-,62,101,74
97,/,86,32,2
113,+,26,64,90
97,+,67,91,61
113,/,102,5,20
113,-,26,25,1
113,+,45,6,51
97,/,81,27,3
97,-,3,62,38
97,+,33,61,94
113,-,95,16,79
113,+,86,3,89
113,-,109,94,15
97,/,32,31,1
97,-,14,74,37
97,-,94,85,9
97,+,13,46,59
97,-,32,17,15
113,-,20,72,61
97,+,37,16,53
113,/,17,51,0
113,+,89,88,64
113,+,61,8,69
113,/,5,74,0
113,+,104,24,15
97,/,23,92,0
97,+,20,39,59
97,-,47,90,54
113,/,89,98,0
113,-,97,85,12
97,-,78,69,9
113,/,94,62,1
97,+,22,36,58
113,+,9,86,95
97,-,93,60,33
113,-,109,43,66
97,-,84,61,23
113,+,108,22,17
113,-,96,80,16
113,+,96,44,27
97,+,78,52,33
97,+,58,73,34
113,-,12,16,109
113,+,80,73,40
97,+,78,56,37
97,/,7,65,0
113,/,87,41,2
113,+,51,38,89
97,-,66,75,88
113,/,60,33,1
113,/,82,45,1
113,+,27,82,109
113,/,109,76,1
113,-,13,45,81
113,/,79,66,1
113,/,52,90,0
97,/,47,51,0
113,/,18,98,0
113,/,54,21,2
97,+,27,53,80
113,/,18,69,0
113,+,5,42,47
113,-,1,92,22
97,-,94,62,32
113,+,5,101,106
113,/,29,74,0
113,-,78,32,46
113,/,84,86,0
113,-,10,23,100
113,+,83,62,32
113,-,95,25,70
97,+,53,96,52
97,/,91,73,1
97,+,83,80,66
113,/,89,2,44
97,+,4,41,45
97,+,82,26,11
113,-,6,13,106
97,+,43,68,14
97,+,46,53,2
113,/,18,2,9
97,/,62,71,0
113,/,57,18,3
97,+,9,62,71
97,/,83,59,1
113,/,106,94,1
113,/,32,97,0
97,-,47,41,6
113,-,20,108,25
97,/,86,3,28
97,-,62,93,66
97,/,49,87,0
113,-,22,11,11
113,-,21,94,40
113,-,64,62,2
97,/,78,58,1
113,+,103,31,21
113,-,69,41,28
113,/,41,9,4
113,+,109,38,34
113,+,94,64,45
113,/,11,34,0
113,+,99,27,13
113,/,71,3,23
97,/,73,41,1
113,+,76,14,90
97,/,19,57,0
97,-,83,95,85
97,+,97,96,96
97,-,19,81,35
97,/,56,45,1
113,+,90,71,48
97,-,36,89,44
113,+,80,80,47
113,-,23,21,2
113,-,15,103,25
97,/,26,39,0
97,-,18,0,18
97,+,93,97,93
113,/,104,15,6
97,/,97,66,1
113,/,85,82,1
97,-,6,60,43
97,+,89,20,12
97,+,62,33,95
113,-,97,67,30
113,-,45,36,9
113,+,32,32,64
113,/,39,19,2
97,-,73,59,14
97,/,12,43,0
113,-,18,71,60
113,-,73,50,23
113,+,25,112,24
113,-,75,16,59
113,+,60,92,39
113,/,103,63,1
97,-,93,4,89
113,+,18,93,111
113,/,106,67,1
113,-,5,99,19
113,/,49,45,1
97,+,67,31,1
113,-,60,15,45
97,/,25,1,25
113,-,17,107,23
113,/,76,27,2
113,+,3,50,53
113,/,111,111,1
97,-,48,83,62
113,+,73,26,99
113,+,39,6,45
113,/,66,21,3
97,-,25,25,0
97,-,42,6,36
97,-,81,32,49
113,+,54,84,25
113,/,83,15,5
113,/,93,60,1
97,+,52,52,7
97,-,12,21,88
113,/,16,87,0
97,-,5,82,20
113,/,24,53,0
113,/,55,42,1
97,+,46,73,22
113,-,21,71,63
113,+,24,69,93
113,-,25,105,33
113,/,111,4,27
97,-,15,82,30
113,/,29,43,0
97,+,41,91,35
97,-,87,5,82
97,-,23,26,94
113,/,76,33,2
97,-,71,60,11
113,+,46,48,94
113,+,18,25,43
113,-,56,88,81
97,+,93,77,73
113,-,35,95,53
113,/,22,94,0
113,-,16,51,78
97,+,75,2,77
113,-,80,71,9
113,/,73,56,1
113,-,76,0,76
113,-,43,113,43
97,+,58,76,37
113,/,33,96,0
113,/,46,105,0
97,+,26,51,77
113,-,3,98,18
97,/,95,66,1
113,-,0,44,69
113,/,3,41,0
97,+,30,45,75
97,/,37,37,1
113,-,103,67,36
97,/,32,24,1
113,+,81,36,4
97,-,18,44,71
97,/,35,90,0
113,-,62,87,88
97,/,81,77,1
113,+,54,11,65
113,-,100,77,23
113,/,110,40,2
113,-,105,58,47
113,+,80,36,3
97,+,23,50,73
113,-,1,50,64
97,+,61,41,5
97,-,47,7,40
113,-,95,103,105
97,-,27,90,34
113,/,95,9,10
113,/,40,59,0
97,-,88,61,27
97,+,75,28,6
113,-,69,93,89
113,/,58,33,1
97,-,79,5,74
113,/,66,112,0
113,+,112,2,1
113,/,27,73,0
97,/,47,26,1
113,-,52,30,22
97,-,20,92,25
113,-,58,18,40
113,/,53,39,1
113,+,47,14,61
113,+,110,110,107
113,-,37,10,27
113,-,45,96,62
113,+,94,53,34
113,/,113,91,1
97,+,86,37,26
97,+,78,59,40
113,+,108,53,48
97,-,48,56,89
113,/,5,46,0
113,+,17,47,64
97,+,58,51,12
97,+,56,81,40
113,+,4,14,18
97,-,65,83,79
113,-,38,12,26
113,+,6,101,107
113,/,2,49,0
113,/,51,101,0
113,+,11,30,41
113,+,63,21,84
113,+,71,1,72
113,-,42,8,34
113,+,111,14,12
113,+,95,19,1
113,-,88,80,8
113,/,87,112,0
113,+,90,36,13
113,-,28,38,103
113,+,104,27,18
113,/,93,35,2
113,+,109,88,84
97,+,77,52,32
113,+,113,53,53
97,/,69,48,1
113,/,51,63,0
97,/,65,64,1
113,+,29,97,13
113,-,67,15,52
97,/,9,42,0
113,-,78,111,80
113,/,71,95,0
97,-,33,3,30
113,/,22,58,0
97,-,96,43,53
113,+,57,1,58
113,-,79,9,70
113,+,68,11,79
97,+,68,90,61
97,+,86,56,45
97,/,3,76,0
97,/,37,38,0
113,/,76,6,12
113,+,57,38,95
113,-,5,78,40
97,/,29,67,0
97,+,74,84,61
113,+,23,110,20
113,-,82,102,93
97,-,53,45,8
97,-,2,15,84
113,-,44,60,97
97,+,86,65,54
113,/,107,10,10
113,+,26,39,65
97,/,31,43,0
97,-,40,25,15
113,+,106,36,29
97,-,41,94,44
113,-,98,72,26
97,/,71,19,3
113,/,74,31,2
113,-,93,29,64
113,-,72,79,106
113,-,81,67,14
97,+,91,25,19
113,/,81,23,3
97,-,63,18,45
97,-,93,92,1
113,-,110,26,84
97,-,14,97,14
97,+,90,22,15
113,+,43,13,56
113,-,13,112,14
113,-,103,6,97
113,-,98,28,70
113,/,99,13,7
97,/,10,90,0
97,/,58,14,4
113,+,8,95,103
113,/,61,51,1
113,+,99,14,0
97,+,47,92,42
113,/,25,101,0
97,/,72,4,18
113,-,84,41,43
97,/,27,87,0
97,/,67,36,1
113,-,54,2,52
113,/,48,45,1
113,-,96,69,27
113,-,3,57,59
97,+,22,3,25
113,+,43,113,43
113,-,32,86,59
113,-,63,63,0
113,/,84,42,2
97,/,9,45,0
113,+,55,75,17
97,-,84,79,5
113,+,68,37,105
113,+,1,112,0
97,-,40,69,68
97,+,16,5,21
113,/,38,37,1
113,-,81,90,104
113,/,65,74,0
97,+,58,35,93
113,+,110,39,36
97,/,44,17,2
97,-,67,14,53
97,+,63,16,79
113,/,99,36,2
113,+,27,33,60
113,+,35,11,46
113,/,99,53,1
113,/,25,22,1
113,+,44,60,104
97,-,2,33,66
97,+,94,12,9
97,/,24,97,0
113,-,60,83,90
97,+,76,57,36
113,-,7,26,94
113,-,92,92,0
113,/,105,107,0
113,/,91,8,11
113,/,65,30,2
113,-,53,85,81
113,/,91,22,4
97,-,18,39,76
97,/,12,54,0
113,-,26,75,64
113,+,61,65,13
97,/,91,53,1
113,-,85,23,62
113,-,39,86,66
97,-,46,44,2
97,-,0,66,31
97,-,54,16,38
113,-,98,1,97
113,+,105,61,53
113,-,86,101,98
113,/,9,74,0
113,/,68,82,0
113,/,44,71,0
113,/,39,85,0
97,/,13,44,0
97,/,21,49,0
113,+,35,20,55
113,+,54,58,112
97,/,25,32,0
113,-,25,55,83
113,-,3,83,33
113,/,10,35,0
97,/,44,91,0
113,/,64,67,0
97,+,2,66,68
113,-,13,4,9
113,/,80,8,10
97,/,29,90,0
97,+,76,21,0
113,+,60,21,81
113,+,108,5,0
97,-,87,36,51
113,/,109,107,1
113,/,69,12,5
113,-,20,20,0
97,-,41,58,80
113,/,45,43,1
113,+,43,98,28
113,-,47,96,64
97,/,16,81,0
97,+,28,94,25
113,-,15,56,72
97,/,56,12,4
113,+,76,43,6
113,+,43,112,42
113,/,26,18,1
113,-,24,36,101
113,+,4,89,93
113,+,61,20,81
113,/,84,35,2
97,/,57,27,2
97,/,79,10,7
113,+,79,15,94
113,+,39,40,79
97,+,64,96,63
113,+,40,15,55
97,/,69,52,1
113,+,87,100,74
113,-,56,84,85
113,+,20,108,15
113,/,42,33,1
113,+,29,13,42
113,/,57,42,1
97,+,79,38,20
97,-,75,72,3
113,/,112,111,1
97,/,62,74,0
97,/,34,77,0
113,/,113,45,2
97,-,6,93,10
97,-,48,44,4
113,-,91,84,7
113,+,62,74,23
113,-,17,85,45
113,-,32,87,58
97,/,61,77,0
113,/,37,50,0
113,/,21,20,1
113,-,16,94,35
113,+,51,27,78
113,/,100,18,5
97,/,95,24,3
97,-,86,8,78
97,-,93,25,68
97,+,11,65,76
97,-,38,68,67
97,/,88,31,2
97,/,32,15,2
97,+,90,70,63
113,-,80,30,50
113,+,93,76,56
113,/,90,92,0
97,-,26,9,17
97,-,90,25,65
113,/,80,78,1
97,/,2,46,0
97,+,87,19,9
113,-,57,64,106
113,/,98,1,98
97,+,5,84,89
113,-,0,68,45
113,+,47,74,8
97,/,89,69,1
97,+,10,57,67
113,/,25,107,0
113,+,67,8,75
97,/,55,92,0
97,-,67,70,94
97,/,49,11,4
113,+,84,88,59
97,/,97,56,1
97,+,29,80,12
113,-,52,73,92
97,+,14,72,86
97,+,71,28,2
113,+,26,60,86
97,+,78,41,22
97,+,81,57,41
97,/,23,20,1
113,-,84,33,51
113,+,66,62,15
97,-,13,30,80
113,/,80,37,2
113,+,61,79,27
97,+,96,84,83
97,/,84,14,6
113,/,69,27,2
97,/,61,82,0
97,/,42,20,2
113,-,108,81,27
97,/,97,77,1
113,/,77,96,0
113,-,36,107,42
113,/,91,52,1
113,/,85,1,85
97,-,37,39,95
113,+,50,48,98
97,+,26,26,52
113,-,106,77,29
97,/,46,73,0
113,/,86,3,28
97,-,36,95,38
97,-,9,78,28
113,-,98,77,21
97,-,8,22,83
97,-,25,48,74
113,-,84,92,105
113,-,19,81,51
113,/,84,66,1
97,+,1,23,24
113,/,40,10,4
97,/,82,36,2
97,/,70,96,0
113,+,47,66,0
113,-,40,52,101
113,+,3,70,73
113,/,3,87,0
97,+,13,94,10
97,-,80,62,18
113,/,7,14,0
113,/,98,27,3
97,/,88,20,4
113,+,18,50,68
97,/,35,86,0
113,/,50,67,0
113,+,52,26,78
113,-,92,16,76
113,+,11,5,16
97,+,24,96,23
97,+,17,28,45
97,-,42,23,19
97,+,88,90,81
97,/,71,21,3
97,-,35,36,96
113,+,49,77,13
97,+,82,27,12
97,+,20,37,57
113,+,16,1,17
97,+,18,58,76
97,-,45,44,1
113,-,23,56,80
97,-,10,24,83
97,+,15,17,32
113,/,24,78,0
97,-,85,2,83
97,/,50,26,1
97,-,76,9,67
97,-,36,56,77
113,/,93,63,1
113,+,13,77,90
113,+,6,28,34
113,/,80,74,1
97,+,14,14,28
113,-,94,47,47
97,/,41,77,0
113,-,90,23,67
113,-,86,72,14
97,-,24,30,91
97,-,35,7,28
113,-,109,54,55
113,/,25,15,1
113,-,28,45,96
97,+,30,66,96
97,-,83,6,77
113,-,7,49,71
97,-,12,3,9
97,+,23,68,91
113,-,78,20,58
113,-,46,68,91
113,-,97,90,7
97,+,58,45,6
97,-,88,80,8
97,/,34,54,0
113,+,57,96,40
113,+,40,88,15
97,+,65,37,5
97,+,87,88,78
113,/,89,33,2
113,/,54,4,13
113,/,7,92,0
97,-,77,83,91
113,-,70,106,77
113,-,39,62,90
113,-,17,60,70
97,-,33,95,35
97,+,3,37,40
113,/,111,19,5
113,/,77,113,0
113,-,27,34,106
97,+,15,72,87
97,-,69,11,58
113,-,75,108,80
97,+,82,82,67
113,/,11,56,0
97,/,9,46,0
113,-,103,99,4
113,/,113,7,16
97,/,46,88,0
97,+,47,20,67
97,+,15,4,19
113,+,10,84,94
97,-,60,0,60
113,-,53,97,69
97,+,86,62,51
97,+,11,42,53
113,+,54,53,107
113,-,49,82,80
97,-,44,34,10
113,+,49,99,35
113,+,93,75,55
113,/,43,13,3
97,-,26,43,80
113,-,33,98,48
113,-,95,90,5
97,/,8,56,0
97,-,88,48,40
113,-,61,21,40
113,/,19,4,4
97,/,61,1,61
113,/,100,44,2
97,/,57,55,1
113,/,5,30,0
113,/,27,14,1
113,+,12,15,27
97,-,63,38,25
113,/,2,101,0
97,+,64,33,0
97,+,10,43,53
97,-,34,62,69
113,+,77,81,45
113,/,19,75,0
97,/,25,86,0
97,+,69,17,86
113,/,31,21,1
113,-,39,0,39
97,+,21,35,56
113,+,1,84,85
97,+,15,19,34
113,/,37,79,0
97,+,35,96,34
97,/,94,32,2
113,/,36,65,0
97,/,37,23,1
113,+,41,11,52
97,+,58,22,80
97,+,30,14,44
113,+,42,110,39
97,-,49,95,51
97,/,56,5,11
97,-,31,9,22
113,/,20,71,0
113,+,45,61,106
97,+,49,38,87
97,-,39,5,34
97,-,94,55,39
113,-,17,0,17
113,/,81,93,0
113,/,28,52,0
97,+,26,84,13
97,+,11,31,42
97,+,8,61,69
97,+,55,41,96
113,-,28,16,12
97,+,43,94,40
113,+,98,37,22
97,/,76,80,0
97,/,40,65,0
97,+,60,43,6
97,/,58,60,0
113,-,30,92,51
113,+,31,69,100
97,+,52,37,89
97,/,35,43,0
113,-,36,10,26
113,+,65,89,41
97,-,9,46,60
113,/,88,97,0
113,/,62,87,0
113,+,98,55,40
97,-,13,21,89
113,-,90,81,9
97,/,62,2,31
97,+,25,88,16
113,/,32,14,2
113,+,42,86,15
113,/,64,81,0
97,+,29,17,46
113,/,23,28,0
113,-,4,26,91
97,/,58,35,1
113,/,48,76,0
113,-,32,65,80
97,+,55,3,58
113,+,66,72,25
113,-,42,42,0
97,-,66,19,47
113,+,97,11,108
97,-,51,54,94
97,-,74,69,5
97,+,80,68,51
113,+,6,84,90
97,-,47,6,41
113,+,42,53,95
113,/,86,107,0
113,-,60,66,107
97,+,88,51,42
113,-,40,37,3
113,-,106,42,64
113,/,37,57,0
97,+,2,39,41
97,-,10,92,15
97,/,75,62,1
113,/,92,39,2
113,-,108,1,107
113,/,30,105,0
97,-,45,78,64
97,/,94,83,1
113,+,106,92,85
113,/,107,70,1
113,+,52,8,60
97,/,40,58,0
113,/,97,37,2
113,/,29,25,1
113,/,26,94,0
113,+,21,3,24
113,+,45,11,56
113,/,103,86,1
97,/,19,53,0
97,/,82,91,0
97,+,4,78,82
113,+,36,80,3
97,-,52,33,19
113,/,80,30,2
113,/,25,113,0
113,+,28,97,12
97,+,3,19,22
113,/,84,5,16
113,-,87,29,58
113,/,44,87,0
97,/,73,93,0
113,+,9,71,80
113,/,24,110,0
97,/,4,76,0
113,+,13,75,88
113,-,37,79,71
97,+,88,21,12
97,-,73,52,21
113,/,72,22,3
113,-,7,79,41
97,-,2,50,49
113,+,6,17,23
97,-,59,78,78
113,+,80,109,76
97,+,6,62,68
97,-,13,92,18
97,/,32,81,0
113,+,76,78,41
113,-,108,72,36
113,+,60,64,11
97,+,71,53,27
113,+,98,22,7
97,/,12,94,0
97,-,57,46,11
97,/,7,18,0
97,/,58,15,3
113,/,51,87,0
97,+,92,4,96
113,-,56,103,66
113,-,6,41,78
113,+,75,95,57
113,+,49,14,63
97,-,40,32,8
113,/,43,107,0
97,/,87,94,0
113,+,59,101,47
113,-,69,99,83
113,-,20,106,27
113,+,66,102,55
113,/,21,81,0
97,-,67,2,65
113,/,34,83,0
97,/,17,11,1
113,-,37,96,54
113,/,92,20,4
113,-,84,105,92
113,/,70,104,0
113,+,58,24,82
97,/,85,88,0
97,-,91,83,8
97,-,58,80,75
113,+,92,71,50
97,+,72,97,72
113,/,89,11,8
97,+,38,29,67
113,+,39,94,20
97,+,26,44,70
113,-,67,23,44
97,-,67,6,61
113,/,9,73,0
113,+,16,12,28
97,/,33,63,0
97,/,89,50,1
97,+,21,7,28
113,-,98,45,53
113,-,20,0,20
97,+,67,40,10
113,+,13,71,84
113,-,37,33,4
113,-,85,108,90
113,+,84,38,9
113,/,101,40,2
113,-,4,75,42
113,/,78,82,0
97,/,5,54,0
113,+,45,56,101
97,+,75,64,42
97,+,59,44,6
97,+,84,48,35
97,-,2,34,65
97,-,64,9,55
113,+,60,99,46
113,/,100,84,1
97,+,37,22,59
113,+,20,61,81
113,/,46,76,0
97,/,67,77,0
113,-,76,32,44
113,-,33,44,102
113,/,112,71,1
113,+,84,64,35
113,+,35,85,7
113,+,87,71,45
113,+,75,65,27
97,/,60,33,1
113,+,26,72,98
113,/,103,113,0
97,-,68,46,22
113,/,98,83,1
113,+,25,62,87
113,/,45,93,0
97,/,38,55,0
97,+,10,51,61
113,/,95,87,1
97,+,6,34,40
97,-,84,77,7
97,/,14,25,0
113,+,16,23,39
97,-,28,25,3
97,/,9,90,0
113,/,40,14,2
113,-,49,17,32
113,-,76,113,76
97,-,67,12,55
113,/,96,84,1
113,-,61,103,71
113,/,75,112,0
97,/,74,45,1
113,/,63,99,0
113,+,77,97,61
97,/,79,25,3
113,-,12,15,110
113,+,78,6,84
97,+,7,57,64
97,/,26,79,0
97,-,56,37,19
97,/,41,86,0
97,+,91,37,31
113,-,57,4,53
113,+,42,72,1
113,-,30,62,81
97,+,26,22,48
113,+,84,23,107
113,-,96,63,33
113,/,33,56,0
113,+,40,73,0
97,/,73,88,0
113,+,17,73,90
113,/,17,89,0
113,/,16,56,0
113,+,46,103,36
97,-,13,39,71
113,-,18,38,93
113,+,110,102,99
113,-,60,89,84
113,-,83,48,35
113,/,19,99,0
113,+,57,10,67
97,/,11,9,1
113,+,94,51,32
113,-,1,67,47
113,-,44,4,40
113,-,6,54,65
113,-,85,33,52
113,/,93,37,2
113,-,107,57,50
97,/,57,39,1
113,+,27,72,99
97,/,88,63,1
113,/,11,23,0
97,-,82,22,60
97,/,10,64,0
97,/,74,14,5
97,-,95,30,65
97,/,81,52,1
113,-,98,94,4
97,+,21,50,71
113,+,100,51,38
113,+,48,71,6
97,+,19,36,55
97,-,36,24,12
97,-,53,17,36
113,+,66,66,19
113,-,73,98,88
113,/,39,4,9
113,/,3,83,0
113,+,63,27,90
113,/,1,35,0
113,/,37,8,4
97,/,33,43,0
97,+,64,86,53
113,+,110,34,31
113,/,60,104,0
97,+,34,2,36
113,-,110,51,59
97,+,65,60,28
113,/,12,86,0
97,-,53,51,2
113,-,8,72,49
97,-,85,86,96
113,/,7,78,0
113,-,17,33,97
97,/,31,72,0
113,-,52,99,66
113,/,94,69,1
97,-,78,89,86
113,/,9,23,0
113,-,106,9,97
113,/,111,90,1
113,-,111,15,96
113,+,62,32,94
113,/,8,8,1
97,/,64,91,0
97,/,3,43,0
113,-,45,12,33
113,-,42,38,4
97,+,51,64,18
97,-,37,64,70
113,/,40,49,0
97,+,43,43,86
113,/,73,99,0
113,+,34,90,11
113,+,71,98,56
113,/,77,8,9
97,-,27,56,68
113,+,38,53,91
97,+,29,74,6
97,/,94,26,3
97,+,49,51,3
97,-,6,50,53
113,/,98,24,4
97,/,89,56,1
113,-,71,14,57
113,+,60,85,32
113,+,110,47,44
113,/,110,85,1
97,+,32,89,24
97,-,75,69,6
97,+,71,61,35
113,+,83,15,98
97,+,73,74,50
113,+,48,112,47
113,+,66,107,60
97,/,48,46,1
113,+,4,38,42
113,/,112,81,1
113,-,81,62,19
113,-,50,107,56
113,+,44,78,9
113,/,51,91,0
97,/,65,85,0
113,/,0,27,0
97,/,87,92,0
97,/,78,21,3
97,-,2,9,90
97,+,78,72,53
97,+,54,88,45
97,+,79,88,70
113,-,38,28,10
113,-,12,52,73
97,-,63,3,60
113,/,96,7,13
113,/,67,89,0
113,/,7,47,0
113,+,33,2,35
97,/,33,80,0
113,/,69,108,0
113,+,4,57,61
113,+,76,67,30
113,/,48,47,1
113,+,43,28,71
113,-,80,20,60
97,+,16,24,40
113,-,18,23,108
97,/,69,17,4
113,/,7,60,0
97,+,75,42,20
113,+,0,27,27
97,-,39,48,88
97,-,58,59,96
113,-,93,95,111
113,/,25,51,0
113,+,92,3,95
113,/,90,56,1
97,+,57,17,74
97,+,84,51,38
97,+,46,15,61
113,+,48,110,45
113,+,101,86,74
113,-,45,94,64
97,-,90,68,22
113,-,64,20,44
97,-,30,63,64
97,/,36,57,0
97,+,47,89,39
113,+,85,6,91
113,/,13,48,0
97,/,79,80,0
97,-,50,62,85
113,/,28,38,0
113,-,18,24,107
113,/,76,36,2
113,-,91,98,106
113,-,96,6,90
97,-,43,79,61
97,/,31,67,0
113,/,58,41,1
113,+,94,112,93
97,+,77,91,71
97,/,63,28,2
97,/,16,83,0
113,+,10,43,53
113,+,107,29,23
97,-,62,91,68
97,/,11,55,0
113,+,14,105,6
113,-,33,5,28
113,-,69,46,23
113,+,34,57,91
113,/,72,71,1
113,-,110,36,74
113,-,5,3,2
97,/,54,3,18
97,-,84,46,38
97,/,66,86,0
113,+,2,110,112
97,/,55,32,1
113,-,100,112,101
113,-,0,13,100
113,-,91,94,110
97,/,3,12,0
113,+,97,64,48
97,-,47,1,46
113,-,104,10,94
113,-,95,15,80
113,/,53,52,1
97,/,65,44,1
113,-,110,81,29
113,-,1,14,100
113,+,7,40,47
97,-,87,46,41
113,/,56,102,0
97,+,57,80,40
97,/,12,17,0
113,/,104,86,1
97,+,63,61,27
113,/,55,65,0
97,-,49,30,19
113,-,57,78,92
97,+,20,96,19
113,-,99,1,98
113,+,79,17,96
97,-,76,29,47
113,-,80,48,32
97,/,17,47,0
97,+,84,97,84
97,/,58,8,7
97,/,28,38,0
97,-,53,34,19
113,+,69,23,92
113,/,39,81,0
113,+,74,30,104
97,/,38,21,1
113,/,40,95,0
113,+,27,7,34
113,+,54,9,63
113,+,32,52,84
113,-,20,17,3
97,-,19,33,83
113,-,13,39,87
113,/,98,106,0
113,+,94,5,99
97,/,12,45,0
97,+,92,36,31
113,-,95,81,14
97,-,46,45,1
113,-,113,55,58
113,-,31,88,56
113,/,50,105,0
113,+,24,34,58
113,+,37,77,1
97,/,61,30,2
113,-,14,56,71
113,+,49,8,57
113,/,77,38,2
97,+,78,2,80
113,+,9,24,33
97,-,85,80,5
113,/,8,17,0
113,/,107,39,2
113,/,67,88,0
113,-,36,103,46
97,+,19,86,8
97,+,30,81,14
113,/,87,113,0
113,-,100,107,106
113,-,35,96,52
97,/,52,83,0
97,/,44,1,44
97,/,89,90,0
113,-,15,76,52
97,-,86,79,7
97,+,49,30,79
97,-,97,3,94
97,/,25,29,0
113,-,13,87,39
97,-,57,34,23
113,-,43,104,52
113,-,54,53,1
97,/,24,89,0
97,-,0,17,80
113,/,39,112,0
113,/,11,17,0
113,/,93,9,10
97,+,93,40,36
97,+,11,57,68
97,-,8,96,9
113,+,24,31,55
97,-,82,14,68
97,-,37,55,79
113,/,112,100,1
97,+,35,10,45
113,/,55,13,4
113,/,69,7,9
113,+,54,77,18
97,-,32,54,75
113,+,104,99,90
113,-,80,96,97
97,/,93,71,1
113,+,42,112,41
97,-,42,80,59
113,+,18,56,74
113,/,40,77,0
113,-,95,40,55
113,-,94,16,78
113,+,94,103,84
97,-,7,67,37
97,/,27,81,0
113,/,37,65,0
97,+,60,66,29
113,+,102,99,88
113,-,92,35,57
113,+,46,60,106
97,-,36,72,61
113,/,34,101,0
97,+,63,67,33
113,+,89,99,75
97,-,17,71,43
113,-,22,31,104
97,+,2,75,77
113,+,47,113,47
113,/,95,14,6
97,+,58,38,96
97,+,12,38,50
97,/,58,4,14
113,-,104,21,83
113,-,24,44,93
113,+,71,25,96
97,-,25,83,39
113,-,22,109,26
113,/,37,83,0
113,-,75,86,102
113,+,20,2,22
97,-,5,8,94
97,-,41,97,41
113,-,26,49,90
113,/,67,28,2
113,+,37,64,101
